:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
당사자들이 필요시 대한상사중재원의 중재에 따른다,대한상사중재원,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],711,Relation
계약의 수정,양 당사자의 서면 합의,가능하다,"['can', 'have the ability to', 'be possible', 'capability', 'be able to']",[],712,Relation
계약의 변경,양 당사자의 서면 합의,가능하다,"['can', 'have the ability to', 'be possible', 'capability', 'be able to']",[],713,Relation
본 계약의 수정이나 변경은 양 당사자의 서면 합의에 의해서만 가능하다.,계약의 수정이나 변경은 양 당사자의 서면 합의가 선행되어야 한다.,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],714,Relation
본 계약의 수정이나 변경이 양 당사자의 서면 합의에 의해서만 가능하다.,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],715,Relation
본 계약의 수정이나 변경이 양 당사자의 서면 합의에 의해서만 가능하다.,양 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],716,Relation
본 계약의 일부 조항,경우,무효이다,"['nullify', 'cancel', 'invalid', 'abolish', 'void']",[],717,Relation
본 계약의 일부 조항이 무효인 경우,나머지 조항은 유효하다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],718,Relation
일부 조항이 무효인 경우가 발생한다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],719,Relation
일부 조항이 무효인 경우가 발생한다,일부 조항,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],720,Relation
나머지 조항은 유효하다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],721,Relation
나머지 조항은 유효하다,나머지 조항,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],722,Relation
일방,권리를 포기한 것으로 보지 않는다,권리를 행사하지 않더라도,"['non-assertion', 'passive acceptance', 'without exercising rights']",[],723,Relation
일방이 권리를 행사하지 않는다,그 권리를 포기한 것으로 보지 않는다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],724,Relation
일방이 권리를 행사하지 않았다.,일방,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],725,Relation
일방이 권리를 행사하지 않았다.,권리,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],726,Relation
일방이 권리를 포기한 것으로 보지 않는다.,일방,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],727,Relation
일방이 권리를 포기한 것으로 보지 않는다.,권리,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],728,Relation
본 계약,당사자 간 완전한 합의,구성한다,"['constitute', 'form', 'compose', 'establish', 'make up']",[],729,Relation
본 계약은 당사자 간 완전한 합의를 구성한다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],730,Relation
본 계약은 당사자 간 완전한 합의를 구성한다,당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],731,Relation
본 계약,한국어,작성되다,"['be generated', 'be created', 'be written', 'be produced', 'be composed']",[],732,Relation
한국어본,번역본과 불일치 시,우선하다,"['rank higher', 'give precedence to', 'prioritize', 'prefer']",[],733,Relation
본 계약은 한국어로 작성되었다,번역본과 불일치 시 한국어본이 우선한다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],734,Relation
본 계약은 한국어로 작성된다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],735,Relation
본 계약은 한국어로 작성된다,한국어,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],736,Relation
번역본과 불일치 시 한국어본이 우선한다,번역본,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],737,Relation
번역본과 불일치 시 한국어본이 우선한다,한국어본,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],738,Relation
본 계약,부록,구성한다,"['constitute', 'form', 'compose', 'establish', 'make up']",[],739,Relation
본 계약,별첨,구성한다,"['constitute', 'form', 'compose', 'establish', 'make up']",[],740,Relation
본 계약의 부록과 별첨이 계약의 일부를 구성한다,본 계약의 부록,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],741,Relation
본 계약의 부록과 별첨이 계약의 일부를 구성한다,본 계약의 별첨,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],742,Relation
본 계약의 부록과 별첨이 계약의 일부를 구성한다,계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],743,Relation
본 계약,2부,작성된다,"['be produced', 'come into existence', 'be formed', 'be created']",[],744,Relation
각 당사자,1부,보관한다,"['preserve', 'keep', 'store', 'retain', 'safeguard']",[],745,Relation
본 계약은 2부를 작성한다,각 당사자가 1부씩 보관한다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],746,Relation
본 계약은 2부를 작성한다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],747,Relation
각 당사자가 1부씩 보관한다,각 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],748,Relation
각 당사자가 1부씩 보관한다,1부,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],749,Relation
각 당사자,대리인,선임할 수 있다,"['assign', 'authorize', 'designate', 'appoint']",[],750,Relation
각 당사자는 필요시 대리인을 선임할 수 있다.,각 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],751,Relation
각 당사자는 필요시 대리인을 선임할 수 있다.,대리인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],752,Relation
양 당사자,본 계약,이행한다,"['carry out', 'fulfill', 'perform', 'execute', 'implement']",[],753,Relation
양 당사자,선량한 관리자의 주의의무,이행의무를 갖는다,"['obligation', 'responsibility', 'duty', 'commitment']",[],754,Relation
양 당사자는 선량한 관리자의 주의의무로 본 계약을 이행한다,계약 이행 시 선관주의의무를 다한다,이유로,"['cause', 'reason', 'basis', 'motive', 'grounds']",[],755,Relation
양 당사자는 선량한 관리자의 주의의무로 본 계약을 이행한다,양 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],756,Relation
양 당사자는 선량한 관리자의 주의의무로 본 계약을 이행한다,선량한 관리자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],757,Relation
양 당사자는 선량한 관리자의 주의의무로 본 계약을 이행한다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],758,Relation
천재지변,불가항력적 사유,원인인,"['cause', 'reason', 'origin', 'source', 'basis']",[],759,Relation
불가항력적 사유,불이행,원인인,"['cause', 'reason', 'origin', 'source', 'basis']",[],760,Relation
불이행,책임,면제하는,"['absolve', 'excuse', 'waive', 'exempt', 'pardon']",[],761,Relation
천재지변 등 불가항력적 사유가 발생한다,불이행이 발생한다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],762,Relation
불이행이 발생한다,책임을 면한다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],763,Relation
천재지변 등 불가항력적 사유로 인한 불이행이 책임을 면한다,천재지변,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],764,Relation
천재지변 등 불가항력적 사유로 인한 불이행이 책임을 면한다,불가항력적 사유,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],765,Relation
천재지변 등 불가항력적 사유로 인한 불이행이 책임을 면한다,불이행,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],766,Relation
천재지변 등 불가항력적 사유로 인한 불이행이 책임을 면한다,책임,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],767,Relation
본 계약,어느 일방에게 유리하게,해석되지 않는다,"['uninterpretable', 'unclear', 'undefined']",[],768,Relation
본 계약은 어느 일방에게 유리하게 해석되지 않는다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],769,Relation
본 계약은 어느 일방에게 유리하게 해석되지 않는다,어느 일방,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],770,Relation
본 계약상 모든 기한은 엄격히 준수되어야 한다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],771,Relation
본 계약상 모든 기한은 엄격히 준수되어야 한다,모든 기한,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],772,Relation
거래 관련 공동 비용,균등,분담한다,"['collaborate', 'divide tasks', 'distribute workload', 'share responsibility', 'allocate duties']",[],773,Relation
거래 관련 공동 비용은 균등하게 분담된다,거래 관련 공동 비용,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],774,Relation
매도인,더 유리한 조건,제시한,"['introduced', 'offered', 'presented', 'proposed', 'submitted']",[],775,Relation
더 유리한 조건,매수인,적용된다,"['be relevant to', 'apply', 'pertain to', 'implement', 'be applicable to']",[],776,Relation
매도인이 제3자에게 더 유리한 조건을 제시한다,매수인에게도 동일한 조건이 적용된다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],777,Relation
매도인이 제3자에게 더 유리한 조건을 제시하였다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],778,Relation
매도인이 제3자에게 더 유리한 조건을 제시하였다,제3자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],779,Relation
매도인이 제3자에게 더 유리한 조건을 제시하였다,더 유리한 조건,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],780,Relation
매수인에게도 동일한 조건이 적용되었다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],781,Relation
매수인에게도 동일한 조건이 적용되었다,동일한 조건,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],782,Relation
본 계약,2025년 1월 1일,효력 발생을 위해 서명한다,"['authorize', 'endorse', 'validate', 'legitimize', 'formalize']",[],783,Relation
매도인,주식회사 알파벤처스,대표이사가 소속된 회사,"['association', 'membership', 'belonging', 'affiliation']",[],784,Relation
매수인,주식회사 베타홀딩스,대표이사가 소속된 회사,"['association', 'membership', 'belonging', 'affiliation']",[],785,Relation
본 계약의 효력 발생을 위해 아래와 같이 서명한다,2025년 1월 1일 매도인과 매수인이 서명한다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],786,Relation
주식회사 알파벤처스 대표이사가 계약서에 서명했다,주식회사 알파벤처스,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],787,Relation
주식회사 알파벤처스 대표이사가 계약서에 서명했다,대표이사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],788,Relation
주식회사 베타홀딩스 대표이사가 계약서에 서명했다,주식회사 베타홀딩스,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],789,Relation
주식회사 베타홀딩스 대표이사가 계약서에 서명했다,대표이사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],790,Relation
